// background normalization systematic uncertainty band: Au+Au 200 GeV, 20-60%, 3<p_{T}^{(t)}<4 GeV/c, 1<p_{T}^{(a)}<2 GeV/c, |#eta|<1, slice 0
// x y
-0.916298	0.012818
-0.654498	0.014251
-0.392699	0.015718
-0.130900	0.016658
0.130900	0.016658
0.392699	0.015718
0.654498	0.014251
0.916298	0.012818
1.178097	0.011825
1.439897	0.011401
1.701696	0.011500
1.963495	0.012063
2.225295	0.013056
2.487094	0.014350
2.748894	0.015620
3.010693	0.016419
3.272492	0.016419
3.534292	0.015620
3.796091	0.014350
4.057890	0.013056
4.319690	0.012063
4.581490	0.011500
4.843289	0.011401
5.105088	0.011825
5.105088	-0.012172
4.843289	-0.011736
4.581490	-0.011837
4.319690	-0.012418
4.057890	-0.013440
3.796091	-0.014771
3.534292	-0.016078
3.272492	-0.016902
3.010693	-0.016902
2.748894	-0.016078
2.487094	-0.014771
2.225295	-0.013440
1.963495	-0.012418
1.701696	-0.011837
1.439897	-0.011736
1.178097	-0.012172
0.916298	-0.013194
0.654498	-0.014670
0.392699	-0.016180
0.130900	-0.017147
-0.130900	-0.017147
-0.392699	-0.016180
-0.654498	-0.014670
-0.916298	-0.013194
-0.916298	0.012818
